OBJECTID,MUID,SEQN,SNAM,S5ID,CMPPCT,NLAYERS,HYDGRP,SOL_ZMX,ANION_EXCL,SOL_CRK,TEXTURE,SOL_Z1,SOL_BD1,SOL_AWC1,SOL_K1,SOL_CBN1,CLAY1,SILT1,SAND1,ROCK1,SOL_ALB1,USLE_K1,SOL_EC1,SOL_Z2,SOL_BD2,SOL_AWC2,SOL_K2,SOL_CBN2,CLAY2,SILT2,SAND2,ROCK2,SOL_ALB2,USLE_K2,SOL_EC2,SOL_Z3,SOL_BD3,SOL_AWC3,SOL_K3,SOL_CBN3,CLAY3,SILT3,SAND3,ROCK3,SOL_ALB3,USLE_K3,SOL_EC3,SOL_Z4,SOL_BD4,SOL_AWC4,SOL_K4,SOL_CBN4,CLAY4,SILT4,SAND4,ROCK4,SOL_ALB4,USLE_K4,SOL_EC4,SOL_Z5,SOL_BD5,SOL_AWC5,SOL_K5,SOL_CBN5,CLAY5,SILT5,SAND5,ROCK5,SOL_ALB5,USLE_K5,SOL_EC5,SOL_Z6,SOL_BD6,SOL_AWC6,SOL_K6,SOL_CBN6,CLAY6,SILT6,SAND6,ROCK6,SOL_ALB6,USLE_K6,SOL_EC6,SOL_Z7,SOL_BD7,SOL_AWC7,SOL_K7,SOL_CBN7,CLAY7,SILT7,SAND7,ROCK7,SOL_ALB7,USLE_K7,SOL_EC7,SOL_Z8,SOL_BD8,SOL_AWC8,SOL_K8,SOL_CBN8,CLAY8,SILT8,SAND8,ROCK8,SOL_ALB8,USLE_K8,SOL_EC8,SOL_Z9,SOL_BD9,SOL_AWC9,SOL_K9,SOL_CBN9,CLAY9,SILT9,SAND9,ROCK9,SOL_ALB9,USLE_K9,SOL_EC9,SOL_Z10,SOL_BD10,SOL_AWC10,SOL_K10,SOL_CBN10,CLAY10,SILT10,SAND10,ROCK10,SOL_ALB10,USLE_K10,SOL_EC10,SOL_CAL1,SOL_CAL2,SOL_CAL3,SOL_CAL4,SOL_CAL5,SOL_CAL6,SOL_CAL7,SOL_CAL8,SOL_CAL9,SOL_CAL10,SOL_PH1,SOL_PH2,SOL_PH3,SOL_PH4,SOL_PH5,SOL_PH6,SOL_PH7,SOL_PH8,SOL_PH9,SOL_PH10
331,xxx,0,DK40270,xxx,0,3,A,1200,0.5,0.5,FK2,300,1.46,0.19,23.32,1.82,3.92,16.55,79.53,0,0.01,0.21,0,700,1.66,0.16,9.12,0.58,11.32,17.81,70.86,0,0.01,0.21,0,1200,1.67,0.15,6.53,0.14,19.06,16.32,64.63,0,0.01,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,xxx,0,DK40370,xxx,0,3,A,1200,0.5,0.5,FK3,300,1.48,0.18,27.77,1.59,6.79,13.79,79.42,0,0.01,0.19,0,700,1.66,0.16,9.12,0.58,11.32,17.81,70.86,0,0.01,0.19,0,1200,1.67,0.15,6.53,0.14,19.06,16.32,64.63,0,0.01,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,xxx,0,DK40380,xxx,0,3,A,500,0.5,0.5,FK3,300,1.4,0.19,36.24,1.59,6.79,13.79,79.42,0,0.01,0.17,0,700,1.46,0.16,20.7,0.83,5.18,14.04,80.78,0,0.01,0.17,0,1200,1.64,0.14,10.99,0.12,8.02,13.33,78.66,0,0.01,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,xxx,0,DK40460,xxx,0,3,A,500,0.5,0.5,FK3,300,1.41,0.19,24.51,1.83,7.12,19.01,73.87,0,0.01,0.22,0,700,1.52,0.16,17.6,0.71,5.17,14.84,79.99,0,0.01,0.22,0,1200,1.68,0.19,24.51,0,7,11.32,81.68,0,0.01,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,xxx,0,DK40470,xxx,0,3,A,1200,0.5,0.5,FK3,300,1.41,0.19,24.51,1.83,7.12,19.01,73.87,0,0.01,0.21,0,700,1.66,0.16,9.12,0.58,11.32,17.81,70.86,0,0.01,0.21,0,1200,1.67,0.15,6.53,0.14,19.06,16.32,64.63,0,0.01,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,xxx,0,DK40480,xxx,0,3,A,500,0.5,0.5,FK3,300,1.38,0.2,27.08,1.83,7.12,19.01,73.87,0,0.01,0.22,0,700,1.46,0.16,20.7,0.83,5.18,14.04,80.78,0,0.01,0.22,0,1200,1.64,0.14,10.99,0.12,8.02,13.33,78.66,0,0.01,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,xxx,0,DK40670,xxx,0,3,B,1500,0.5,0.5,FK4,300,1.54,0.18,15.86,1.42,12.5,22.63,64.87,0,0.01,0.22,0,700,1.7,0.15,6.43,0.59,15.86,21.14,63,0,0.01,0.22,0,1200,1.67,0.15,6.38,0.15,18.96,20.21,60.83,0,0.01,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,xxx,0,DK50160,xxx,0,3,A,800,0.5,0.5,FK2,300,1.46,0.16,41,1.19,3.88,10.78,85.34,0,0.01,0.19,0,700,1.52,0.17,15.84,0.61,8.89,16.92,74.19,0,0.01,0.19,0,1200,1.73,0.15,7.66,0.14,9.22,16.17,74.62,0,0.01,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,xxx,0,DK50180,xxx,0,3,A,1000,0.5,0.5,FK2,300,1.44,0.17,43.01,1.19,3.88,10.78,85.34,0,0.01,0.17,0,700,1.46,0.17,20.14,0.57,7.98,16.16,75.86,0,0.01,0.17,0,1200,1.66,0.15,10.86,0.16,8.22,13.37,78.4,0,0.01,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,xxx,0,DK50370,xxx,0,3,A,1500,0.5,0.5,FK3,300,1.48,0.18,26.98,1.45,7.99,15.51,76.5,0,0.01,0.22,0,700,1.7,0.15,6.43,0.59,15.86,21.14,63,0,0.01,0.22,0,1200,1.67,0.15,6.38,0.15,18.96,20.21,60.83,0,0.01,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,xxx,0,DK50380,xxx,0,3,A,1000,0.5,0.5,FK3,300,1.4,0.19,35.14,1.45,7.99,15.51,76.5,0,0.01,0.2,0,700,1.46,0.17,20.14,0.57,7.98,16.16,75.86,0,0.01,0.2,0,1200,1.66,0.15,10.86,0.16,8.22,13.37,78.4,0,0.01,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,xxx,0,DK50460,xxx,0,3,A,800,0.5,0.5,FK3,300,1.41,0.19,27.73,1.4,8.71,20.06,71.23,0,0.01,0.22,0,700,1.52,0.17,15.84,0.61,8.89,16.92,74.19,0,0.01,0.22,0,1200,1.73,0.15,7.66,0.14,9.22,16.17,74.62,0,0.01,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,xxx,0,DK50470,xxx,0,3,A,1500,0.5,0.5,FK3,300,1.41,0.19,27.73,1.4,8.71,20.06,71.23,0,0.01,0.23,0,700,1.7,0.15,6.43,0.59,15.86,21.14,63,0,0.01,0.23,0,1200,1.67,0.15,6.38,0.15,18.96,20.21,60.83,0,0.01,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,xxx,0,DK50480,xxx,0,3,A,1000,0.5,0.5,FK3,300,1.38,0.2,30.54,1.4,8.71,20.06,71.23,0,0.01,0.22,0,700,1.46,0.17,20.14,0.57,7.98,16.16,75.86,0,0.01,0.22,0,1200,1.66,0.15,10.86,0.16,8.22,13.37,78.4,0,0.01,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,xxx,0,DK50670,xxx,0,3,B,1500,0.5,0.5,FK4,300,1.54,0.18,15.86,1.42,12.5,22.63,64.87,0,0.01,0.24,0,700,1.7,0.15,6.43,0.59,15.86,21.14,63,0,0.01,0.24,0,1200,1.67,0.15,6.38,0.15,18.96,20.21,60.83,0,0.01,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,xxx,0,DK50770,xxx,0,3,B,1500,0.5,0.5,FK4,300,1.58,0.18,14.76,1.42,12.5,22.63,64.87,0,0.01,0.23,0,700,1.7,0.15,6.43,0.59,15.86,21.14,63,0,0.01,0.23,0,1200,1.67,0.15,6.38,0.15,18.96,20.21,60.83,0,0.01,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,xxx,0,DK9980,xxx,0,3,A,800,0.5,0.5,FK3,300,1.32,0.2,28.49,2.52,7.73,16.58,75.69,0,0.01,0.18,0,700,1.42,0.18,13.01,2.08,8.71,14.83,76.45,0,0.01,0.18,0,1200,1.6,0.16,12.54,0.64,7.73,16.58,75.69,0,0.01,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,xxx,0,DK9990,xxx,0,3,A,800,0.5,0.5,FK4,300,0.7,0.24,23.43,12.6,8.71,14.83,76.45,0,0.01,0.21,0,700,0.9,0.22,13.87,7.93,9.4,12.81,77.79,0,0.01,0.21,0,1200,1.6,0.16,11.94,0.64,9.59,16.05,74.36,0,0.01,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
